Image,Name,employerprofile_ratingcontainer_n4hxe,jobcard_seolink_wdqhz_URL,jobcard_seolink_wdqhz,Location,Salary,Description,Salary1,jobcard_easyapply_eiob,Description2,Description3,jobcard_listingage_kuaxz
https://media.glassdoor.com/sql/11441/transunion-squareLogo-1632837233134.png,TransUnion,3.8,"https://www.glassdoor.co.in/job-listing/senior-analyst-data-analysis-transunion-JV_IC2856202_KO0,28_KE29,39.htm?jl=1009028850334","Senior Analyst, Data Analysis",Pune,₹7L - ₹10L (Glassdoor Est.),This role requires that you perform an array of data analysis and other advanced statistical analysis techniques to understand client business environments to……,(Glassdoor Est.),,data,,17d
https://media.glassdoor.com/sql/2763/deloitte-squareLogo-1674210308592.png,Deloitte,4.1,"https://www.glassdoor.co.in/job-listing/assistant-manager-cmg-ri-data-science-specialist-hyderabad-deloitte-JV_IC2865319_KO0,58_KE59,67.htm?jl=1008851938147",Assistant Manager - CMG - R&I - Data Science Specialist - Hyderabad,Hyderābād,₹4L - ₹9L (Glassdoor Est.),The team drives the implementation of end-to-end solutions and analysis that provide our clients and leadership with the consumable information and insight they……,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/2350441/vedita-ventures-squarelogo-1578548419040.png,Vedita Ventures,2.0,"https://www.glassdoor.co.in/job-listing/research-manager-life-science-conference-vedita-ventures-JV_IC2851180_KO0,40_KE41,56.htm?jl=1009048834950","Research Manager - (Life science, Conference)",Mumbai,₹9L - ₹12L (Employer Est.), Participation in the design implementations and evaluation of research studies.  Content research executive play a vital role in TT group’s business model……,(Employer Est.),Easy Apply,,,3d
https://media.glassdoor.com/sql/7633/nvidia-squareLogo-1672943582283.png,NVIDIA,4.6,"https://www.glassdoor.co.in/job-listing/software-engineering-intern-tool-automation-nvidia-JV_IC2940587_KO0,43_KE44,50.htm?jl=1009040313506","Software Engineering Intern, Tool Automation",Bengaluru,,"The scope of test cases will be full stack that is DGX hardware, Linux OS drivers and packages, Cluster services and workflow, network and Infiniband……",,,,,10d
https://media.glassdoor.com/sql/2465/gartner-squarelogo-1533560443104.png,Gartner,4.1,"https://www.glassdoor.co.in/job-listing/sr-director-data-science-gartner-JV_IC2921225_KO0,24_KE25,32.htm?jl=1009031615441","Sr Director, Data Science",Gurgaon,₹9L (Glassdoor Est.),Create a strategy and overall vision for where and how data science can further develop scaled insights that increase client value and retention through……,(Glassdoor Est.),,data,science,16d
https://media.glassdoor.com/sql/9005/priceline-com-squarelogo-1566237675442.png,Priceline.com,4.0,"https://www.glassdoor.co.in/job-listing/associate-data-engineer-priceline-com-JV_IC2851180_KO0,23_KE24,37.htm?jl=1009037984907",Associate Data Engineer,Mumbai,₹6L - ₹8L (Glassdoor Est.),"As a data engineer you will be working on data systems that serve and generate billions of events every single day. Bachelor of Computer Science, Engineering.…",(Glassdoor Est.),,data,data,11d
https://media.glassdoor.com/sql/954734/databricks-squareLogo-1652717579530.png,Databricks,4.4,"https://www.glassdoor.co.in/job-listing/data-engineer-databricks-JV_IC2940587_KO0,13_KE14,24.htm?jl=1009043623621",Data Engineer,Bengaluru,₹6L - ₹10L (Glassdoor Est.),"Collaboration: The role that the Data Engineer plays is collaborative and, as such, works with data analysts, data scientists, and other data consumers within……",(Glassdoor Est.),,Data,data,8d
https://media.glassdoor.com/sql/7682740/travitons-technologies-squarelogo-1663313202908.png,Travitons Technologies,,"https://www.glassdoor.co.in/job-listing/data-analyst-engineer-travitons-technologies-JV_IC2856202_KO0,21_KE22,44.htm?jl=1008309600209",Data Analyst Engineer,Pune,₹3L - ₹8L (Glassdoor Est.),"To be successful as a tableau developer, you should have a broad understanding of the business technology landscape, the ability to design reports, and strong……",(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/1358521/mobio-solutions-squarelogo-1550731831728.png,Mobio Solutions Pvt. Ltd.,4.4,"https://www.glassdoor.co.in/job-listing/snowflake-data-engineer-3-years-immediate-joiner-mobio-solutions-pvt-ltd-JV_KO0,48_KE49,72.htm?jl=1009037344654",Snowflake Data Engineer (3+ Years Immediate Joiner),Remote,₹11L (Employer Est.),Stay up-to-date with industry best practices and emerging trends in ETL and data warehousing. Perform data analysis to identify and address data quality issues.…,(Employer Est.),Easy Apply,data,data,12d
,Episeio business solutions,2.8,"https://www.glassdoor.co.in/job-listing/lead-data-scientist-retail-episeio-business-solutions-JV_IC2940587_KO0,26_KE27,53.htm?jl=1009042259850",Lead Data Scientist- Retail,Bengaluru,₹30L - ₹35L (Employer Est.),"Developing statistical, machine learning, or mathematical solutions to rigorously test and optimize automated business solutions. Your first 30-60-90 days plan:…",(Employer Est.),Easy Apply,,,9d
,Chryselys Services India Pvt. Ltd.,,"https://www.glassdoor.co.in/job-listing/data-engineer-chryselys-services-india-pvt-ltd-JV_IC2865319_KO0,13_KE14,46.htm?jl=1008912229099",Data Engineer,Hyderābād,,"Data Pipeline Development: Design, build, and maintain scalable data pipelines that efficiently extract data from various sources, transform it as per business……",,Easy Apply,Data,data,30d+
https://media.glassdoor.com/sql/247927/indegene-squareLogo-1674563306332.png,Indegene,3.7,"https://www.glassdoor.co.in/job-listing/associate-scientific-writing-indegene-JV_IC2940587_KO0,28_KE29,37.htm?jl=1009028348038",Associate - Scientific Writing,Bengaluru,,"Formatting word documents as per the client -specific style guide - creation of TOC, list of abbreviations, formatting of tables and figures for consistency in……",,,,,17d
,QRight Solutions,,"https://www.glassdoor.co.in/job-listing/data-science-senior-manager-qright-solutions-JV_IC2833209_KO0,27_KE28,44.htm?jl=1009051680071",Data Science - Senior Manager,Chennai,₹25L (Employer Est.),Align the data products with the business goals. Ensure data quality and integrity. Interpret and analyze data problems. Visualize data and create reports.…,(Employer Est.),Easy Apply,data,data,1d
https://media.glassdoor.com/sql/4138/accenture-squarelogo-1603988625135.png,Accenture,4.0,"https://www.glassdoor.co.in/job-listing/data-analytics-analytics-and-modelor-accenture-JV_IC2851180_KO0,36_KE37,46.htm?jl=1008996526762",Data Analytics Analytics and Modelor,Mumbai,,"Must have Skills:Data Analytics Good to Have Skills: Python (Programming Language),Statistical Analysis Job Requirements: '', Key Responsibilities: Work within……",,,,,30d+
https://media.glassdoor.com/sql/2846039/deme-group-squarelogo-1670310574392.png,DEME,4.7,"https://www.glassdoor.co.in/job-listing/data-engineer-deme-JV_KO0,13_KE14,18.htm?jl=1009024536622",Data Engineer,India,,You will play a key role in developing and maintaining data models and designing modern data solutions and products on our cloud data platform.…,,,data,data,19d
https://media.glassdoor.com/sql/8810/atkinsr%C3%A9alis-squareLogo-1698412504002.png,AtkinsRéalis,3.9,"https://www.glassdoor.co.in/job-listing/junior-assistant-consultant-eia-atkinsr%C3%A9alis-JV_IC2940587_KO0,31_KE32,44.htm?jl=1009043844273",Junior/Assistant Consultant - EIA,Bengaluru,,"The breadth and depth of our capabilities are delivered to clients in key strategic sectors such as Engineering Services, Nuclear, Operations & Maintenance and……",,,,,8d
https://media.glassdoor.com/sql/2541610/kanini-squarelogo-1556327762950.png,Kanini Software Solutions,4.1,"https://www.glassdoor.co.in/job-listing/data-scientist-kanini-software-solutions-JV_IC2833209_KO0,14_KE15,40.htm?jl=1009037505234",Data Scientist,Chennai,₹5L - ₹6L (Glassdoor Est.),"As a Data Scientist, you will be developing and deploying scalable and reproducible data science models for solving a variety of business problems.…",(Glassdoor Est.),,Data,data,11d
,NeoStats,,"https://www.glassdoor.co.in/job-listing/data-scientist-neostats-JV_IC2940587_KO0,14_KE15,23.htm?jl=1008798153657",Data Scientist,Bengaluru,,Consult to understand business needs and translate those into technical outcomes relating to effective data solutions.…,,,data,,30d+
https://media.glassdoor.com/sql/7092094/hitachi-solutions-north-america-squareLogo-1650506873028.png,Hitachi Solutions,4.4,"https://www.glassdoor.co.in/job-listing/data-engineer-hitachi-solutions-JV_IC2940587_KO0,13_KE14,31.htm?jl=1008986273552",Data Engineer,Bengaluru,₹9L - ₹10L (Glassdoor Est.),Senior Data Engineers are responsible for delivering high quality modern data solutions through collaboration with our team and our customers.…,(Glassdoor Est.),Easy Apply,Data,data,30d+
,Affine Inc,,"https://www.glassdoor.co.in/job-listing/solutions-design-consultant-data-science-affine-inc-JV_IC2940587_KO0,40_KE41,51.htm?jl=1008951550370",Solutions Design Consultant - Data Science,Bengaluru,,You will often be working closely with senior management including founders and VPs to define solutions strategies and engagement workflows.…,,Easy Apply,,,30d+
https://media.glassdoor.com/sql/1909066/coffeebeans-consulting-squareLogo-1662528760814.png,CoffeeBeans Consulting,4.3,"https://www.glassdoor.co.in/job-listing/data-science-lead-coffeebeans-consulting-JV_IC2940587_KO0,17_KE18,40.htm?jl=1009026035435",Data Science Lead,Bengaluru,₹5L - ₹8L (Glassdoor Est.),We also offer data-driven solutions and AI-based products for businesses operating in a wide range of product categories and service domains.…,(Glassdoor Est.),,,,18d
https://media.glassdoor.com/sql/1141078/tredence-squareLogo-1650044669790.png,Tredence,4.1,"https://www.glassdoor.co.in/job-listing/consultant-tredence-JV_KO0,10_KE11,19.htm?jl=1009051366534",Consultant,India,,"We also come in with some strong IP and pre-built analytics solutions in data mining, BI and Big Data.…",,,data,Data,2d
https://media.glassdoor.com/sql/4796509/nielseniq-squareLogo-1677668120969.png,NielsenIQ,3.9,"https://www.glassdoor.co.in/job-listing/devops-data-science-deployment-engineer-nielseniq-JV_IC2851180_KO0,39_KE40,49.htm?jl=1008985352175",DevOps Data Science Deployment Engineer,Mumbai,₹6L - ₹8L (Glassdoor Est.),1 to 3 years of experience. Recharge and revitalize with help of wellness plans made for you and your family. Ensuring service availability and meeting SLAs.…,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/38320/bharti-airtel-squareLogo-1701243545723.png,Airtel India,4.1,"https://www.glassdoor.co.in/job-listing/senior-data-analyst-airtel-india-JV_IC2921225_KO0,19_KE20,32.htm?jl=1008673534889",Senior Data Analyst,Gurgaon,₹4L - ₹6L (Glassdoor Est.),Develop an in-depth understanding of user journeys on Airtel Digital Channels and generate data driven insights & recommendations to help product business in……,(Glassdoor Est.),,data,,30d+
https://media.glassdoor.com/sql/1480906/the-porter-squarelogo-1519900873687.png,Porter,4.0,"https://www.glassdoor.co.in/job-listing/data-scientist-iii-porter-JV_IC2940587_KO0,18_KE19,25.htm?jl=1009020648669",Data Scientist III,Bengaluru,₹8L (Glassdoor Est.),Deliver end-to-end data science solutions on business problems identified. Partner with senior team members to assess customer needs and define business……,(Glassdoor Est.),,data,science,22d
,Orage Technologies,,"https://www.glassdoor.co.in/job-listing/penetration-tester-orage-technologies-JV_IC4477468_KO0,18_KE19,37.htm?jl=1009033467736",Penetration Tester,Noida,₹60T - ₹1L (Employer Est.),"As a key member of our cybersecurity team, you will perform thorough penetration testing, focusing on Burp Suite and data manipulation techniques and provide……",(Employer Est.),Easy Apply,data,,15d
https://media.glassdoor.com/sql/5891/axa-xl-squarelogo-1577322023655.png,XL Catlin,3.9,"https://www.glassdoor.co.in/job-listing/claims-consultant-data-bi-xl-catlin-JV_IC2921225_KO0,25_KE26,35.htm?jl=1009022356882",Claims Consultant – Data & BI,Gurgaon,₹3L - ₹4L (Glassdoor Est.),"As we develop a Global Claims data and analytics strategy that moves us toward a greater focus on the use of data and data-driven insights, we are seeking a……",(Glassdoor Est.),,data,data,20d
https://media.glassdoor.com/sql/2163407/course5-intelligence-squarelogo-1540910101723.png,Course5,4.2,"https://www.glassdoor.co.in/job-listing/data-scientist-course5-JV_IC2940587_KO0,14_KE15,22.htm?jl=1008918446742",Data Scientist,Bengaluru,₹4L - ₹5L (Glassdoor Est.),"Under our Course5 Intelligence suites that combine analytics, digital, and research solutions to provide. Stay up to date with the latest advancements in data……",(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/4138/accenture-squarelogo-1603988625135.png,Accenture,4.0,"https://www.glassdoor.co.in/job-listing/data-science-software-development-engineer-accenture-JV_IC2865319_KO0,42_KE43,52.htm?jl=1009005609856",Data Science Software Development Engineer,Hyderābād,,"Must have Skills :Data ScienceGood to Have Skills : AWS CloudFormation, Python (Programming Language), PySparkJob Requirements :Key Responsibilities :1:Provide……",,,,,30d
https://media.glassdoor.com/sql/1146869/ss-supply-chain-solutions-squarelogo-1582281114843.png,SS Supply Chain Solutions,3.9,"https://www.glassdoor.co.in/job-listing/sr-data-scientist-ss-supply-chain-solutions-JV_IC2940587_KO0,17_KE18,43.htm?jl=1008666694585",Sr. Data Scientist,Bengaluru,₹10L - ₹35L (Employer Est.),Present information using data visualization techniques. Able to understand various data structures and common methods in data transformation.…,(Employer Est.),,data,data,30d+
,Evonence LLC,,"https://www.glassdoor.co.in/job-listing/google-cloud-data-engineer-immediate-joining-available-evonence-llc-JV_KO0,54_KE55,67.htm?jl=1009039828797",Google Cloud Data engineer ( immediate joining available),Remote,,Work as trusted advisor to client and provide guidance in ensuring that customers receive the best of what Google Cloud Platform (GCP) can offer and have the……,,Easy Apply,,,10d
https://media.glassdoor.com/sql/35206/yara-squarelogo.png,Yara,4.2,"https://www.glassdoor.co.in/job-listing/associate-data-engineer-rd-contract-yara-JV_IC2940587_KO0,35_KE36,40.htm?jl=1008932377795",Associate Data Engineer R&D (Contract),Bengaluru,₹5L - ₹9L (Glassdoor Est.),"Familiarity with data warehousing, data marts, and data modelling concepts. 1-2 years’ experience in working with databases, particularly PostgreSQL, MongoDB,……",(Glassdoor Est.),,data,data,30d+
,Nimas College,,"https://www.glassdoor.co.in/job-listing/assistant-professor-in-data-science-nimas-college-JV_IC2902296_KO0,35_KE36,49.htm?jl=1009035046118",Assistant Professor in Data Science,Bārāsat,₹80T - ₹1L (Employer Est.),"BTECH , MTECH, MCA ,MSC IN DATA SCIENCE. Job Types: Part-time, Permanent. Total work: 1 year (Preferred).…",(Employer Est.),Easy Apply,DATA,SCIENCE,13d
https://media.glassdoor.com/sql/3677/mastercard-squarelogo-1468516067022.png,Mastercard,4.3,"https://www.glassdoor.co.in/job-listing/director-data-scientist-mastercard-JV_IC2856202_KO0,23_KE24,34.htm?jl=1009014479263","Director, Data Scientist",Pune,₹2L (Glassdoor Est.),"All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected……",(Glassdoor Est.),,,,25d
https://media.glassdoor.com/sql/6539246/jet2-travel-technologies-squarelogo-1676652909329.png,Jet2 Travel Technologies,4.0,"https://www.glassdoor.co.in/job-listing/data-engineer-jet2-travel-technologies-JV_IC2856202_KO0,13_KE14,38.htm?jl=1009042051893",Data Engineer,Pune,₹5L - ₹10L (Glassdoor Est.),Develop and maintain data pipelines to ensure high quality data availability for key data science and analytics projects for Jet2 business.…,(Glassdoor Est.),,data,data,9d
https://media.glassdoor.com/sql/334079/evry-india-squareLogo-1643643658812.png,EVRY India,3.9,"https://www.glassdoor.co.in/job-listing/data-science-practice-head-evry-india-JV_KO0,26_KE27,37.htm?jl=1008922219918",DATA Science Practice Head,India,,"Lead a team size of 3-5 data scientists. Comprehensive knowledge of modern data science and product/web analytics tools and techniques, including Python and……",,,data,data,30d+
https://media.glassdoor.com/sql/38791/maersk-squareLogo-1623223982283.png,Maersk,4.1,"https://www.glassdoor.co.in/job-listing/service-desk-analyst-maersk-JV_IC2856202_KO0,20_KE21,27.htm?jl=1009048823152",Service Desk Analyst,Pune,₹6L - ₹8L (Glassdoor Est.),Conducting customer/user satisfaction call-backs/surveys as agreed including deep dive analysis on Dissatisfied survey responses.…,(Glassdoor Est.),,,,3d
https://media.glassdoor.com/sql/39997/epsilon-squareLogo-1675720065400.png,Epsilon,4.2,"https://www.glassdoor.co.in/job-listing/data-engineer-2-epsilon-JV_IC2940587_KO0,15_KE16,23.htm?jl=1009042961322",Data Engineer 2,Bengaluru,₹2L - ₹3L (Glassdoor Est.),"She / He also must have excellent verbal and written communication skills and be comfortable working in an entrepreneurial, ‘startup’ environment within a……",(Glassdoor Est.),Easy Apply,,,9d
https://media.glassdoor.com/sql/568635/central-depository-services-india-squarelogo-1503055546126.png,CDSL,3.9,"https://www.glassdoor.co.in/job-listing/data-scientists-cdsl-JV_IC2851180_KO0,15_KE16,20.htm?jl=1008759250124",Data Scientists,Mumbai,₹2L - ₹8L (Glassdoor Est.),"Exposure of working with Market Infrastructure Institution (MII) or large Depository Participant/stock broker, business critical financial market institution……",(Glassdoor Est.),,,,30d+
,crutz leela,,"https://www.glassdoor.co.in/job-listing/senior-data-scientist-crutz-leela-JV_IC4477468_KO0,21_KE22,33.htm?jl=1009009973858",Senior Data Scientist,Noida,₹20L - ₹25L (Employer Est.)," Develop best practices for data science, considering the full analytical lifecycle.  Manage and guide data science and data engineering elements of AI……",(Employer Est.),Easy Apply,data,science,29d
,PiWheel,,"https://www.glassdoor.co.in/job-listing/data-analyst-piwheel-JV_KO0,12_KE13,20.htm?jl=1008205953610",Data Analyst,India,,"2+ years of direct industry work experience in one or more of the following areas: data science, data analytics, or data engineering.…",,,data,science,30d+
,eScript,,"https://www.glassdoor.co.in/job-listing/ai-specialist-data-engineer-escript-JV_IC2935226_KO0,27_KE28,35.htm?jl=1008998984159",AI Specialist / Data Engineer,Ahmedabad,₹6L - ₹8L (Employer Est.),"As an AI Specialist, you will be responsible for designing, developing, and implementing an advanced system capable of reading PDF documents and converting them……",(Employer Est.),Easy Apply,,,30d+
https://media.glassdoor.com/sql/972947/teksun-microsys-squarelogo-1469104278903.png,TEKSUN,4.1,"https://www.glassdoor.co.in/job-listing/ai-ml-engineer-fresher-teksun-JV_IC2935226_KO0,22_KE23,29.htm?jl=1008951710496",AI / ML Engineer (Fresher),Ahmedabad,₹3L - ₹6L (Glassdoor Est.),Exploring and visualizing data to gain an understanding of it. To study and convert data science prototypes. Defining data augmentation to increase the existing……,(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/295128/arista-networks-squareLogo-1645724372581.png,Arista Networks,4.1,"https://www.glassdoor.co.in/job-listing/data-scientist-arista-networks-JV_IC2856202_KO0,14_KE15,30.htm?jl=1008986055399",Data Scientist,Pune,₹5L - ₹6L (Glassdoor Est.),"Our switches and routers are the backbone of large data centres that host Microsoft Azure, Google Cloud, Facebook etc. Knowledge of Python or R and SQL.…",(Glassdoor Est.),Easy Apply,data,,30d+
https://media.glassdoor.com/sql/1677189/frequence-squareLogo-1667866389440.png,"Frequence, Inc.",4.3,"https://www.glassdoor.co.in/job-listing/big-data-engineer-frequence-inc-JV_IC2856202_KO0,17_KE18,31.htm?jl=1009039907841",Big Data Engineer,Pune,₹4L - ₹8L (Glassdoor Est.),We don't just want to create intuitive AdTech tools—we want to foster a culture of openness and inclusivity that encourages our employees to think bigger and……,(Glassdoor Est.),Easy Apply,,,10d
https://media.glassdoor.com/sql/3287811/cognisure-solutions-squarelogo-1630680602773.png,CogniSure,,"https://www.glassdoor.co.in/job-listing/ai-ml-data-science-engineer-cognisure-JV_IC2940587_KO0,27_KE28,37.htm?jl=1008936446923",AI/ML Data Science Engineer,Bengaluru,₹3L - ₹7L (Glassdoor Est.),"At CogniSure, you’ll collaborate with accomplished, motivated colleagues and innovative clients alike as we work to bring cutting-edge data science……",(Glassdoor Est.),,data,,30d+
,Sorigin Group,,"https://www.glassdoor.co.in/job-listing/data-scientist-sorigin-group-JV_IC2856202_KO0,14_KE15,28.htm?jl=1008353692434",Data Scientist,Pune,₹4L - ₹8L (Glassdoor Est.),Experience using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop). Identify valuable data sources and automate collection processes.…,(Glassdoor Est.),,data,data,30d+
https://media.glassdoor.com/sql/8038/maruti-suzuki-squarelogo.png,Maruti Suzuki India Ltd,3.9,"https://www.glassdoor.co.in/job-listing/data-scientist-decision-scientist-maruti-suzuki-india-ltd-JV_IC2940587_KO0,33_KE34,57.htm?jl=1007504477200",Data Scientist / Decision Scientist,Bengaluru,₹4L (Glassdoor Est.),Essential:  Must have minimum of 3 years of industry experience in developing data science models.  At least 3 years of industry experience in one or more……,(Glassdoor Est.),,data,science,30d+
https://media.glassdoor.com/sql/3024899/55-tech-squarelogo-1602217509538.png,FiftyFive Technologies,,"https://www.glassdoor.co.in/job-listing/junior-python-developer-fiftyfive-technologies-JV_IC2942216_KO0,23_KE24,46.htm?jl=1009050243726",Junior Python Developer,Jaipur,₹7L - ₹10L (Glassdoor Est.),This role is crucial for the development of high-quality software solutions focusing on Python programming with an emphasis on FastAPI for creating efficient……,(Glassdoor Est.),,,,3d
https://media.glassdoor.com/sql/3498/novo-nordisk-squareLogo-1675777525346.png,Novo Nordisk,4.3,"https://www.glassdoor.co.in/job-listing/associate-data-engineer-novo-nordisk-JV_IC2940587_KO0,23_KE24,36.htm?jl=1009047510132",Associate Data Engineer,Bengaluru,₹6L - ₹7L (Glassdoor Est.),"Further, develop, maintain, test, and evaluate data solutions within organizations what the data scientists and the data stewards have defined.…",(Glassdoor Est.),,data,data,4d
https://media.glassdoor.com/sql/252241/integrichain-squarelogo-1449166121537.png,IntegriChain,4.0,"https://www.glassdoor.co.in/job-listing/data-engineer-integrichain-JV_IC2856202_KO0,13_KE14,26.htm?jl=1008986012372",Data Engineer,Pune,₹6L - ₹10L (Glassdoor Est.),"Define, document, and maintain a data dictionary including: data definitions, data sources, business meaning and usage of information.…",(Glassdoor Est.),Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/2998721/ceresight-squarelogo-1637232733317.png,CereSight,,"https://www.glassdoor.co.in/job-listing/big-data-analyst-ceresight-JV_KO0,16_KE17,26.htm?jl=1006444141982",Big Data Analyst,India,,"Keeping a track of the trends, patterns emerging from those huga data sets and presenting that data in the form of graphs, charts, tables and making data……",,Easy Apply,data,data,30d+
https://media.glassdoor.com/sql/2213795/string-bio-squarelogo-1582121702000.png,String Bio,4.3,"https://www.glassdoor.co.in/job-listing/data-scientist-string-bio-JV_IC2940587_KO0,14_KE15,25.htm?jl=1007861257109",DATA SCIENTIST,Bengaluru,₹5L - ₹8L (Glassdoor Est.),Propose solutions and strategies to data architecture. Presenting information using data visualization techniques. Analytical mind and business acumen.…,(Glassdoor Est.),,data,data,30d+
,Mango Sciences,,"https://www.glassdoor.co.in/job-listing/deep-learning-data-scientist-mango-sciences-JV_IC2940587_KO0,28_KE29,43.htm?jl=1008495927507","Deep Learning, Data Scientist",Bengaluru,₹5L - ₹8L (Glassdoor Est.),Up to date with recent developments in deep/machine learning and are familiar with current trends in the wider data science communi.…,(Glassdoor Est.),,data,science,30d+
https://media.glassdoor.com/sql/691051/annalect-squarelogo-1475864633536.png,Annalect,4.1,"https://www.glassdoor.co.in/job-listing/data-qa-annalect-JV_KO0,7_KE8,16.htm?jl=1009001275874",Data QA,India,,"Experience in Testing data ingestion, data processing, and analytical pipelines for big data, relational databases, SQL, USQL, and data warehouse solutions.…",,,data,data,30d+
https://media.glassdoor.com/sql/1524242/themathcompany-squareLogo-1699247664000.png,MathCo,3.5,"https://www.glassdoor.co.in/job-listing/associate-data-engineer-mathco-JV_IC2940587_KO0,23_KE24,30.htm?jl=1009014620995",Associate Data Engineer,Bengaluru,₹5L - ₹7L (Glassdoor Est.),"For those with an undergraduate degree in non-technical fields, relevant prior work experience and technical aptitude will be important.…",(Glassdoor Est.),,,,25d
https://media.glassdoor.com/sql/2465/gartner-squarelogo-1533560443104.png,Gartner,4.1,"https://www.glassdoor.co.in/job-listing/data-engineer-python-territory-innovation-gartner-JV_IC2921225_KO0,41_KE42,49.htm?jl=1009051364706",Data Engineer (Python) - Territory Innovation,Gurgaon,,Along with this you will also be collaborating with business teams to create scalable solutions as per business requirements that cater to the large volumes of……,,,,,2d
https://media.glassdoor.com/sql/233280/aca-compliance-group-squareLogo-1626125952886.png,ACA Group,3.0,"https://www.glassdoor.co.in/job-listing/enterprise-data-analyst-aca-group-JV_IC2856202_KO0,23_KE24,33.htm?jl=1009039703382",Enterprise Data Analyst,Pune,₹5L - ₹7L (Glassdoor Est.),"Set up and maintain data sources for seamless data connectivity. Document data models, report specifications, and best practices.…",(Glassdoor Est.),,data,data,10d
https://media.glassdoor.com/sql/7758837/limechat-squarelogo-1663240124448.png,Limechat,3.9,"https://www.glassdoor.co.in/job-listing/tech-support-engineer-limechat-JV_IC2940587_KO0,21_KE22,30.htm?jl=1009048561019",Tech Support Engineer,Bengaluru,₹5L (Employer Est.),Collaborate closely with other teams to ensure an exceptional customer experience and take care of any customer issues.…,(Employer Est.),,,,4d
https://media.glassdoor.com/sql/349/trane-technologies-squarelogo-1583104979037.png,Trane Technologies,4.3,"https://www.glassdoor.co.in/job-listing/data-scientist-trane-technologies-JV_IC2940587_KO0,14_KE15,33.htm?jl=1008959699321",Data Scientist,Bengaluru,₹6L - ₹7L (Glassdoor Est.),Build Stochastic and Machine-learning algorithms that potentially address business problems. At Trane TechnologiesTM and through our businesses including Trane®……,(Glassdoor Est.),,,,30d+
https://media.glassdoor.com/sql/3677/mastercard-squarelogo-1468516067022.png,Mastercard,4.3,"https://www.glassdoor.co.in/job-listing/senior-data-scientist-mastercard-JV_IC2921225_KO0,21_KE22,32.htm?jl=1009048625562",Senior Data Scientist,Gurgaon,₹2L (Glassdoor Est.),"All activities involving access to Mastercard assets, information, and networks comes with an inherent risk to the organization and, therefore, it is expected……",(Glassdoor Est.),,,,4d
https://media.glassdoor.com/sql/647034/helius-technologies-squarelogo-1536801890983.png,Helius Technologies,4.3,"https://www.glassdoor.co.in/job-listing/data-engineer-helius-technologies-JV_KO0,13_KE14,33.htm?jl=1008932008990",Data Engineer,India,,"Design, develop, and maintain data pipelines and ETL (Extract, Transform, Load) processes that facilitate the extraction, transformation, and loading of data……",,,data,,30d+
https://media.glassdoor.com/sql/2087149/inndata-analytics-squarelogo-1584018694002.png,innData Analytics,4.5,"https://www.glassdoor.co.in/job-listing/ml-ai-engineers-inndata-analytics-JV_IC2879606_KO0,15_KE16,33.htm?jl=1008990597377",ML/AI Engineers,Visakhapatnam,₹2L - ₹7L (Glassdoor Est.),Transforming and converting data science prototypes. Identifying differences in data distribution that affects model performance.…,(Glassdoor Est.),,data,science,30d+
https://media.glassdoor.com/sql/155577/ust-squareLogo-1687794678794.png,UST,4.0,"https://www.glassdoor.co.in/job-listing/associate-data-scientist-i-ust-JV_IC2870859_KO0,26_KE27,30.htm?jl=1008777143692",Associate Data Scientist I,Thiruvananthapuram,₹3L - ₹4L (Glassdoor Est.),Work with stakeholders throughout the organization to identify opportunities for leveraging data from our customers to create models that can generate business……,(Glassdoor Est.),,data,,30d+
https://media.glassdoor.com/sql/3355161/ayruz-data-marketing-squarelogo-1664187769622.png,Ayruz Data Marketing,4.2,"https://www.glassdoor.co.in/job-listing/data-scientist-ayruz-data-marketing-JV_KO0,14_KE15,35.htm?jl=1007947592303",Data Scientist,Kerala,,The right candidate will have a passion for discovering solutions hidden in large datasets and working with stakeholders to improve business outcomes.…,,,,,30d+
https://media.glassdoor.com/sql/263893/phenom-ct-squarelogo-1631616500313.png,Phenom People,4.0,"https://www.glassdoor.co.in/job-listing/data-analyst-phenom-people-JV_IC2865319_KO0,12_KE13,26.htm?jl=1009041952832",Data Analyst,Hyderābād,₹2L - ₹6L (Glassdoor Est.),Stay up-to-date with industry trends and best practices in data analysis and reporting. Join our team at Phenom People and be a part of revolutionizing the……,(Glassdoor Est.),,data,,9d
https://media.glassdoor.com/sql/460461/srinsoft-technologies-squarelogo-1489392764040.png,SrinSoft,3.6,"https://www.glassdoor.co.in/job-listing/data-scientist-srinsoft-JV_KO0,14_KE15,23.htm?jl=1007969452428",Data Scientist,India,,"Experience in building models that have been deployed to production (e.g. in marketing, demand forecasting, or supply chain).…",,,,,30d+
